,tweet,label
289,please help us have the fun too na we just dey god dey our side for here,2
290,but i really like the zobo i drink na god dey save pesin sha,2
291,be like say na dem dey rush us o,2
292,era for slayqueen don chill na level now make we sef do our shakara till this year end na pana all my guys out there fine boyz like us,2
293,i want to slide in this girls dm on ig but she has like followers abeg how una dey do am me wey i no get yarns i give up,2
294,the way wey slippers go cut for this lagos ehn israelites slippers dey learn work for where we dey person go waka come dey kick stone like ronaldo wey wan play free kick,2
295,this same pepe wey dey do anyhow against man u see now ehn the defeat kon dey pepper me ehn like say e just happen,2
296,she didnt even come with her nigga she just looked uninterested and na dem dey trip for the boy pass,2
297,e don happen again o olosho don steal iphone pro max wey my guy borrow,2
298,this ppl hand sef no good if dem no steal am e go break or lost,2
299,oluwa sky blue water blue wetin dey bloomate wetin dey halt wetin dey do like this like that for my chest,2
300,some people will see you drinking water and be like bros make me sef drink water na theyll see you eating bros make me sef chop too youll be breathing and they will ask you to buy oxygen for them to breathe too guy chill tf out na,2
301,oga banks wetin dey occur na the day wey i go sleep early make i wake by you post in play for today again you shift am to i offend you,2
302,romance without finance is nuisance abeg imagine dating someone who cant call you and ask you to take two weeks leave so you guys can go on baecation poor people have no need looking for love abeg carry person daughter dey soak garri,2
303,omg this kind next level wey we dey for this nigeria e too much mcb don reduce one year oo now na three years course,2
304,lmfaooooooooooooo na why church dey tire me rich person testimony dey different always different from broke person own,2
305,lol really though why una always dey give us middle finger for your pictures na we offend you,2
306,oluwa wetin dey happen for netflix dem go use am sub their exestweets like if i had stayed with that one maybe thats how i would have ended,2
307,wetin push me go do this kind work na biscuits bone remain abeg i no do again tanigbolaamos please help tag until they see this visual siscobowzfilms,2
308,abroad ko abroad ni my account be looking like a hr clock if it was to be an airtime sef i cant even say hellohow far na me abeg call me back,2
309,sanwo olu ti aláro ba nipe o ma da fun e alalé o ni je ko da fun e in fact awon mejeji o le agree ko da fun e sef you fucking cunt,2
310,sha said im sorry na okay im still sorry,2
311,epele jor youll be fine im sure person like you wetin you want burn flesh no dey anywhere oh you want to turn to spaghetti,2
312,this is current situation i dey like this if i mistakenly jam egg seller na beat dem go beat me nothing go comot my pocket,2
313,you de like person wey de stuffer from ebola sorry you be like wetin ebola de suffer from,2
314,lol i don forget na years ago no vex,2
315,body hot like rihana na na kimani kill e show wah you into i want to really know,2
316,dis woman just dey fine everyday i hope baba still dey chop ur work well,2
317,abeg yoruba is a beautiful language and na curse dey sweet pass,2
318,make una come buy wetin we dey sell oh kindly help rt also for our customers on your tl,2
319,nothing is more beautiful than seeing ur woman with no make up in one of ur best tee shirts or polo thats too big for her rocking it with one super killing bumshot doing kuruukeree ur side god waytin dey encapsulate na god make e circumnavigate reach me too na,2
320,happy birthday bro god shall continually enlarge your coast after the order of jabez in the name of jesus i no far from you na i dey igandoikotun anytime we fit link up,2
321,me i don send out deliveries already i dey bed dey enjoy ac come let me employ you to be frying puff puff,2
322,as u talk say u de support man utd i com de feel say dis beauty went to the wrong person its all love thoo,2
323,omo na true oh money wey him borrow me he dey collect am back,2
324,hello na she be this na sha wan spoil the trend,2
325,im really sorry im used to keeping to myself and my guys shey u even rejected my j when i gave you last last sha na me fuck up sorry,2
326,as dis mfs wey on the field wen my boiz came to town years back hope u remember the goals bashings back to back sha,2
327,you people are cheap niyen o una done dey forget our best boss you done even give hin title out in less than month,2
328,e con be like say we wey never invest in bitcoin no get plan for our future ‍️‍️‍️‍️ i dey wait make he reduce na to sell my pops land go invest but dis thing just dey rise like yeast,2
329,nawa o must i buy everything ni why are you people not nice na book i wan read i no kill person and i no get money ‍️edakun,2
330,dem don carry lolade go date she no de pick my call again naso life be,2
331,just reread this and it sounds weird please im saying im learning work where kemi dey abeg,2
332,na like league dem go dey na we dont hate them like that na just one more year make dem fight relegation small,2
